name,price,detail_link,image_link,tags
"Blanton’s Original 46,5%","€152,95",https://slijterijdehelm.nl/winkel/whisky/bourbon/blantons-original-465/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Blanton8217s-Original-465-1-600x600.png,"Bourbon, Whisky"
Teeling Single Malt,"€44,95",https://slijterijdehelm.nl/winkel/whisky/malt/teeling-single-malt/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Teeling-single-malt-600x600.jpg,Malt
"Johnnie Walker Black Label 0,7 liter","€27,95",https://slijterijdehelm.nl/winkel/whisky/blended/johnnie-walker-black-label-07-liter/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/johnnie-walker-black-label-600x600.jpg,"Blended, Whisky"
Tamdhu 12 years old,"€60,95",https://slijterijdehelm.nl/winkel/whisky/malt/tamdhu-12-years-old/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Tamdhu-12-600x600.jpg,"Malt, Whisky"
Glenmorangie 12 years old original,"€41,95",https://slijterijdehelm.nl/winkel/whisky/malt/glenmorangie-12-years-old-original/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Glenmorangie-10-years-old-original-1-600x600.png,Malt
"Signatory Vintage Symington’s Choice Mortlach 2007 17 years old #201 56,8%","€134,95",https://slijterijdehelm.nl/winkel/whisky/zeer-exclusieve-bottelingen/signatory-vintage-symingtons-choice-mortlach-2007-17-years-old-201-568/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Signatory-Vintage-Symingtons-Choice-Mortlach-2007-17-years-old-201-568-600x600.png,"Malt, Whisky, Zeer exclusieve bottelingen"
Mitchells Red Spot 15 years old,"€104,95",https://slijterijdehelm.nl/winkel/whisky/malt/mitchells-red-spot-15-years-old/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Mitchells-Red-Spot-15-years-old-600x600.png,"Malt, Whisky"
Ballechin 10 years old,"€54,95",https://slijterijdehelm.nl/winkel/whisky/malt/ballechin-10-years-old/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/ballechin-10yo-600x600.jpg,"Malt, Whisky"
Canadian Club liter,"€24,95",https://slijterijdehelm.nl/winkel/whisky/bourbon/canadian-club-liter/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Canadian-Club-liter-600x600.png,"Bourbon, Whisky"
"Signatory Vintage 100 proof Cameronbridge 2012 12 years old #1 57,1%","€42,95",https://slijterijdehelm.nl/winkel/whisky/malt/signatory-vintage-100-proof-cameronbridge-2012-12-years-old-1-571/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Signatory-Vintage-100-proof-Cameronbridge-2012-12-years-old-1-571-600x600.png,"Malt, Whisky"
Saint & Peat 2024,"€48,95",https://slijterijdehelm.nl/winkel/whisky/malt/saint-peat-2024/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Saint-038-Peat-2024-600x600.png,"Malt, Whisky"
Yellow Rose Premium American,"€37,95",https://slijterijdehelm.nl/winkel/whisky/bourbon/yellow-rose-premium-american/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Yellow-Rose-Premium-American-600x600.png,"Bourbon, Whisky"
Arran Sherry Cask,"€49,95",https://slijterijdehelm.nl/winkel/whisky/malt/arran-sherry-cask/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Arran-sherry-cask-600x600.jpg,"Malt, Whisky"
Buffalo Trace Bourbon,"€25,95",https://slijterijdehelm.nl/winkel/whisky/bourbon/buffalo-trace-bourbon/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Buffalo-Trace-Bourbon-600x600.png,"Bourbon, Whisky"
Arran Sauternes Cask Finish,"€55,95",https://slijterijdehelm.nl/winkel/whisky/malt/arran-sauternes-cask-finish/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Arran-Sauternes-Cask-Finish-1-600x600.png,"Malt, Whisky"
Uncharted Let’s Stay Together Miltonduff 2006 16 years old #14,"€123,95",https://slijterijdehelm.nl/winkel/whisky/malt/uncharted-lets-stay-together-miltonduff-2006-16-years-old-14/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/miltonduff-16-600x600.png,"Malt, Whisky"
"Famous Grouse Zakflacon 0,2 liter","€8,95",https://slijterijdehelm.nl/winkel/whisky/blended/famous-grouse-zakflacon-02-liter/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Grouse-02-600x600.png,"Blended, Whisky"
Maclean’s Nose Whisky,"€31,95",https://slijterijdehelm.nl/winkel/whisky/blended/macleans-nose-whisky/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/maclean8217s-nose-600x600.png,"Blended, Whisky"
Lime Stone Branch Minor Case Rye,"€43,95",https://slijterijdehelm.nl/winkel/whisky/lime-stone-branch-minor-case-rye/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/rye-600x600.png,Whisky
Aberfeldy 12 years old,"€41,95",https://slijterijdehelm.nl/winkel/whisky/malt/aberfeldy-12-years-old/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Aberfeldy-12-years-old-600x600.png,"Malt, Whisky"
Glen Moray Elgin Classic,"€21,95",https://slijterijdehelm.nl/winkel/whisky/malt/glen-moray-elgin-classic/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/glen-moray-elgin-600x600.png,"Malt, Whisky"
"Signatory Vintage Symington’s Choice Linkwood 1997 27 years old #20/3 55,7%","€304,95",https://slijterijdehelm.nl/winkel/whisky/signatory-vintage-symingtons-choice-linkwood-1997-27-years-old-20-3-557/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/linkwood-55-600x600.png,Whisky
Glenfiddich Project XX,"€64,95",https://slijterijdehelm.nl/winkel/whisky/malt/glenfiddich-project-xx/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/glenfiddich-project-XX-600x600.png,"Malt, Whisky"
Dalwhinnie Distillers Edition,"€74,95",https://slijterijdehelm.nl/winkel/whisky/malt/dalwhinnie-distillers-edition/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Dalwhinnie-Distillers-Edition-600x600.png,"Malt, Whisky"
Oban 14 Years Old,"€69,95",https://slijterijdehelm.nl/winkel/whisky/malt/oban-14-years-old/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Oban-14yo-600x600.jpg,Malt
Famous Grouse liter,"€22,95",https://slijterijdehelm.nl/winkel/whisky/blended/famous-grouse-liter/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/famous-grouse-liter-600x600.png,"Blended, Whisky"
Tobermory 12 Years Old,"€52,95",https://slijterijdehelm.nl/winkel/whisky/malt/tobermory-12-years-old/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Tobermory-12-Years-Old-600x600.png,"Malt, Whisky"
Aberlour 12 years old double cask,"€49,95",https://slijterijdehelm.nl/winkel/whisky/malt/aberlour-12-years-old-double-cask/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Aberlour-12-years-old-double-cask-2-600x600.png,Malt
Cley dutch single malt whisky,"€39,95",https://slijterijdehelm.nl/winkel/whisky/malt/cley-dutch-single-malt-whisky/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Cley-single-malt-whisky-600x600.jpg,"Malt, Whisky"
"Dewar’s 8 years old Japanese Smooth 0,7 ltr","€25,95",https://slijterijdehelm.nl/winkel/whisky/blended/dewars-8-years-old-japanese-smooth-07-ltr/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Dewars-8-years-old-Japanese-Smooth-07-ltr-600x600.png,"Blended, Whisky"
"Canadian Club 0,7 liter","€18,95",https://slijterijdehelm.nl/winkel/whisky/blended/canadian-club-07-liter/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Canadian-Club-07-ltr-600x600.png,"Blended, Whisky"
Loch Lomond Original,"€30,95",https://slijterijdehelm.nl/winkel/whisky/malt/loch-lomond-original/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Loch-Lomond-Original-40-600x600.png,"Malt, Whisky"
Glenmorangie Nectar d’Or,"€66,95",https://slijterijdehelm.nl/winkel/whisky/malt/glenmorangie-nectar-dor/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Glenmorangie-Nectar-D8217Or-600x600.jpg,Malt
The Legendary liter,"€19,95",https://slijterijdehelm.nl/winkel/whisky/blended/the-legendary-liter/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/The-Legendary-liter-600x600.png,"Blended, Whisky"
Loch Lomond 12 years old,"€44,95",https://slijterijdehelm.nl/winkel/whisky/malt/loch-lomond-12-years-old/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Loch-Lomond-12-years-old-600x600.png,"Malt, Whisky"
Aerstone Land Cask 10 years old,"€28,95",https://slijterijdehelm.nl/winkel/whisky/malt/aerstone-land-cask-10-years-old/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Aerstone-land-cask-600x600.jpg,"Malt, Whisky"
"Tullamore Dew 0,7 ltr","€21,95",https://slijterijdehelm.nl/winkel/whisky/malt/tullamore-dew-07-ltr/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Tullamore-Dew-600x600.png,"Malt, Whisky"
Hinch Peated Small Batch,"€41,95",https://slijterijdehelm.nl/winkel/whisky/malt/hinch-peated-small-batch/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/hinch-peated-600x600.png,"Malt, Whisky"
Tomintoul Pinot Noir Cask Finish,"€44,95",https://slijterijdehelm.nl/winkel/whisky/malt/tomintoul-pinot-noir-cask-finish/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Tomintoul-Pinot-Noir-Cask-Finish-600x600.png,"Malt, Whisky"
Tomintoul Seiridh Oloroso Sherry Finish,"€44,95",https://slijterijdehelm.nl/winkel/whisky/malt/tomintoul-seiridh-oloroso-sherry-finish/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Tomintoul-Seiridh-Oloroso-Sherry-Finish-600x600.png,"Malt, Whisky"
Speyburn 18 years old,"€106,95",https://slijterijdehelm.nl/winkel/whisky/malt/speyburn-18-years-old/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Speyburn-18-years-old-600x600.png,"Malt, Whisky"
Turntable Track 06: All my life,"€68,95",https://slijterijdehelm.nl/winkel/whisky/malt/turntable-track-06-all-my-life/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Turntable-Track-06-All-my-life-600x600.png,"Malt, Whisky"
Goldfinch Bodega Caol Ila 12 years old 52%,"€109,95",https://slijterijdehelm.nl/winkel/whisky/malt/goldfinch-bodega-caol-ila-12-years-old-52/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Goldfinch-Bodega-Caol-Ila-12-years-old-52-600x600.png,"Malt, Whisky"
"Uncharted Caol Ila Tutti Frutti 2013 11 years old #UC043 56,2%","€134,95",https://slijterijdehelm.nl/winkel/whisky/uncharted-caol-ila-tutti-frutti-2013-11-years-old-uc043-562/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Uncharted-Caol-Ila-Tutti-Frutti-2013-11-years-old-UC043-562-600x600.png,Whisky
"Hogshead a Speyside Distillery 2008 15 years old 56,8%","€92,95",https://slijterijdehelm.nl/winkel/whisky/malt/hogshead-a-speyside-distillery-2008-15-years-old-568/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Hogshead-a-Speyside-Distillery-2008-15-years-old-568-600x600.png,"Malt, Whisky"
Hogshead Campbeltown Distillery 2016 8 years old 48%,"€72,95",https://slijterijdehelm.nl/winkel/whisky/malt/hogshead-campbeltown-distillery-2016-8-years-old-48/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Hogshead-Campbeltown-Distillery-2016-8-years-old-48-600x600.png,"Malt, Whisky"
The Ultimate Caol Ila 2007 16 years old #202 46%,"€121,95",https://slijterijdehelm.nl/winkel/whisky/malt/the-ultimate-caol-ila-2007-16-years-old-202-46/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/The-Ultimate-Caol-Ila-2007-16-years-old-202-46-600x600.png,"Malt, Whisky"
The Ultimate Bunnahabhain 2012 10 years old #900794 46%,"€77,95",https://slijterijdehelm.nl/winkel/whisky/malt/the-ultimate-bunnahabhain-2012-10-years-old-900794-46/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Bunna-vw-600x600.png,"Malt, Whisky"
Benromach 2013 Virgin Oak,"€59,95",https://slijterijdehelm.nl/winkel/whisky/malt/benromach-2013-virgin-oak/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Benromach-2013-Virgin-Oak-1-600x600.png,"Malt, Whisky"
Claxton’s The Grain Barn Batch 2 30 years old 48%,"€136,95",https://slijterijdehelm.nl/winkel/whisky/malt/claxtons-the-grain-barn-batch-2-30-years-old-48/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Claxtons-The-Grain-Barn-Batch-2-30-years-old-48-600x600.png,"Malt, Whisky"
Murray McDavid Cask Craft Croftengea Double Cask,"€35,95",https://slijterijdehelm.nl/winkel/whisky/malt/murray-mcdavid-cask-craft-croftengea-double-cask/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Murray-McDavid-Cask-Craft-Croftengea-Double-Cask-600x600.png,"Malt, Whisky"
Jack Daniels Honey,"€25,95",https://slijterijdehelm.nl/winkel/whisky/blended/jack-daniels-honey/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Jack-Daniels-Honey-600x600.jpg,Blended
Smokehead,"€38,95",https://slijterijdehelm.nl/winkel/whisky/malt/smokehead/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Smokehead-600x600.jpg,"Malt, Whisky"
Glenfarclas 15 years old,"€68,95",https://slijterijdehelm.nl/winkel/whisky/malt/glenfarclas-15-years-old/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Glenfarclas-15-600x600.png,Malt
"Jameson 0,7 Liter","€24,95",https://slijterijdehelm.nl/winkel/whisky/blended/jameson-07-liter/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Jameson-0-600x600.jpg,Blended
Glenlivet Founder’s Reserve,"€38,95",https://slijterijdehelm.nl/winkel/whisky/malt/glenlivet-founders-reserve/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/glenlivet-founders-reserve-600x600.png,Malt
Jameson Liter,"€32,95",https://slijterijdehelm.nl/winkel/whisky/blended/jameson-liter/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Jameson-liter-600x600.jpg,Blended
Glenallachie 15 Years Old,"€88,95",https://slijterijdehelm.nl/winkel/whisky/malt/glenallachie-15-years-old/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Glenallachie-15-years-old-600x600.png,"Malt, Whisky"
Cadenhead Ledaig 2010 14 years old 46%,"€112,95",https://slijterijdehelm.nl/winkel/whisky/malt/cadenhead-ledaig-2010-14-years-old-46/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Cadenhead-Ledaig-14-years-old-2010-600x600.png,"Malt, Whisky"
Benriach 10 years old,"€47,95",https://slijterijdehelm.nl/winkel/whisky/malt/benriach-10-years-old/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Benriach-10-years-old-600x600.png,"Malt, Whisky"
"Adelphi Ardbeg 14 years old 2004 #700171 60,7%","€379,95",https://slijterijdehelm.nl/winkel/whisky/zeer-exclusieve-bottelingen/adelphi-ardbeg-14-years-old-2004-700171-607/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Adelphi-Ardbeg-14-years-old-2004-700171-607-600x600.png,"Malt, Whisky, Zeer exclusieve bottelingen"
Maker’s Mark Bourbon,"€31,95",https://slijterijdehelm.nl/winkel/whisky/blended/makers-mark-bourbon/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Maker8217s-Mark-Bourbon-600x600.png,"Blended, Bourbon, Whisky"
Talisker Dark Storm 1 ltr,"€71,95",https://slijterijdehelm.nl/winkel/whisky/malt/talisker-dark-storm-1-ltr/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Talisker-dark-storm-600x600.jpg,Malt
Kilchoman 100% Islay 14th Edition,"€96,95",https://slijterijdehelm.nl/winkel/whisky/kilchoman-100-islay-14th-edition/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Kilchoman-100-Islay-14th-Edition-600x600.png,Whisky
Tomatin Cù Bocan,"€49,95",https://slijterijdehelm.nl/winkel/whisky/malt/tomatin-cu-bocan/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Tomatin-Cu-Bocan-600x600.png,"Malt, Whisky"
"Fable Moon Dailuaine Chapter Three 11 years old #308829 56,3","€79,95",https://slijterijdehelm.nl/winkel/whisky/malt/fable-moon-dailuaine-chapter-three-11-years-old-308829-563/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Fable-Moon-Dailuaine-Chapter-Three-11-years-old-308829-563-600x600.png,"Malt, Whisky"
Fable Ghost Chapter eleven Glen Spey 2008 13 years old #801891,"€79,95",https://slijterijdehelm.nl/winkel/whisky/malt/fable-ghost-chapter-eleven-glen-spey-2008-13-years-old-801891/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Fable-Ghost-Chapter-eleven-Glen-Spey-2008-13-years-old-801891-600x600.png,"Malt, Whisky"
"Lagavulin 12 years Old Fireside Tales Special Release 2024 57,4%","€169,95",https://slijterijdehelm.nl/winkel/whisky/zeer-exclusieve-bottelingen/lagavulin-12-years-old-fireside-tales-special-release-2024-574/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/laga-600x600.png,"Malt, Whisky, Zeer exclusieve bottelingen"
Johnnie Walker Double Black Label,"€37,95",https://slijterijdehelm.nl/winkel/whisky/blended/johnnie-walker-double-black-label/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Johnnie-Walker-Double-Black-Label-600x600.png,"Blended, Whisky"
Label 5 liter,"€21,95",https://slijterijdehelm.nl/winkel/whisky/blended/label-5-liter/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Label-5-whisky-1-600x600.jpg,"Blended, Whisky"
Jack Daniels Apple,"€25,95",https://slijterijdehelm.nl/winkel/whisky/blended/jack-daniels-apple/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Jack-Daniels-Apple-07-ltr-600x600.png,"Blended, Whisky"
Ben Nevis Traditional Malt,"€67,95",https://slijterijdehelm.nl/winkel/whisky/malt/ben-nevis-traditional-malt/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Ben-Nevis-Traditional-Malt-600x600.png,"Malt, Whisky"
Ben Nevis 10 years old,"€79,95",https://slijterijdehelm.nl/winkel/whisky/malt/ben-nevis-10-years-old/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Ben-Nevis-10-years-old-600x600.png,"Malt, Whisky"
Edradour 12 years old Caledonia dark sherry,"€79,95",https://slijterijdehelm.nl/winkel/whisky/malt/edradour-12-years-old-caledonia-dark-sherry/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Edradour-12-Years-Old-Caledonia-600x600.png,"Malt, Whisky"
"Glendronach Cask Strength Batch 12 58,2%","€85,95",https://slijterijdehelm.nl/winkel/whisky/malt/glendronach-cask-strength-batch-12-582/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Glendronach-Cask-Strength-Batch-12-582-600x600.png,"Malt, Whisky"
"Cadenhead Enigma Blended Scotch 25 years old 41,4%","€85,95",https://slijterijdehelm.nl/winkel/whisky/malt/cadenhead-enigma-blended-scotch-25-years-old-414/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Cadenhead-Enigma-Blended-Scotch-25-years-old-414-600x600.png,"Malt, Whisky"
"Chapter 7 Dailuaine 2011 11 years old #307367 51,5%","€79,95",https://slijterijdehelm.nl/winkel/whisky/malt/chapter-7-dailuaine-2011-11-years-old-307367-515/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Chapter-7-Dailiuaine-2011-11-years-old-307367-515-600x600.png,"Malt, Whisky"
Lagavulin 16 years old,"€84,95",https://slijterijdehelm.nl/winkel/whisky/malt/lagavulin-16-years-old/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/helm-14-600x600.jpg,Malt
Highland Park Cask Strength Batch 2,"€99,95",https://slijterijdehelm.nl/winkel/whisky/malt/highland-park-cask-strength-batch-2/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/highland-park-cask-strength-batch-2-600x600.jpg,"Malt, Whisky"
Glenmorangie Lasanta 12 years old,"€51,95",https://slijterijdehelm.nl/winkel/whisky/malt/glenmorangie-lasanta-12-years-old/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/glenmorangie-12-years-old-lasanta-600x600.png,Malt
"Monkey Shoulder 0,7 ltr","€32,95",https://slijterijdehelm.nl/winkel/whisky/malt/monkey-shoulder-07-ltr/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Monkey-Shoulder-600x600.jpg,"Malt, Whisky"
Ballantines Liter,"€25,95",https://slijterijdehelm.nl/winkel/whisky/blended/ballantines-liter/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Ballantines-Liter-600x600.png,"Blended, Whisky"
Bushmills Original,"€20,95",https://slijterijdehelm.nl/winkel/whisky/malt/bushmills-original/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/bushori-600x600.png,Malt
Basil Hayden 8 years old,"€59,95",https://slijterijdehelm.nl/winkel/whisky/bourbon/basil-hayden-8-years-old/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/Basil-Hayden-8-years-old-600x600.png,"Bourbon, Whisky"
Talisker Port Ruighe,"€51,95",https://slijterijdehelm.nl/winkel/whisky/malt/talisker-port-ruighe/,https://slijterijdehelm.nl/wp-content/uploads/2025/11/talisker-port-ruighe-600x600.png,"Malt, Whisky"
